hotspot_name,hotspot_type,violations,avg_severity,avg_vehicle_impact,recurrence_days,latitude,longitude,violations_log,violations_norm,severity_norm,vehicle_norm,recurrence_norm,risk_score,rank,priority,recommendation
"BTP033 - Sophia High School, Sankey Road",JUNCTION,161,1.9565217391304348,1.329192546583851,50,12.990396026086955,77.58866933540372,5.087596335232384,21.162459890140774,23.91304347826087,10.456704420898799,32.00000000000001,21.444107480983646,234,MEDIUM,Regular patrol recommended
MARKHAM ROAD ST PATRICKS COMPLEX ASHOK NAGAR BENGALURU KARNATAKA PIN560025 INDIA,ROAD_SEGMENT,202,1.108910891089109,1.0495049504950495,27,12.970004925057342,77.6067570308834,5.313205979041787,25.293430702590626,2.722772277227725,1.5725101921956919,16.666666666666668,21.418980632738393,235,MEDIUM,Regular patrol recommended
BTP105 - Shivasankara Circle,JUNCTION,178,1.4101123595505618,1.5337078651685394,36,12.956886487078652,77.57419385617978,5.187385805840755,22.989630854610954,10.252808988764045,16.953073364177136,22.666666666666668,21.397972584107357,236,MEDIUM,Regular patrol recommended
BTP085 - Briyand Circle,JUNCTION,139,1.9496402877697845,2.431654676258993,58,12.966174915827338,77.56939723597122,4.941642422609304,18.490006076428088,23.741007194244613,45.47608971646213,37.33333333333334,21.306576733056705,237,MEDIUM,Regular patrol recommended
"BTP202 - East End Main Road, Jayanagar",JUNCTION,116,3.5172413793103448,2.181034482758621,28,12.917146362068966,77.59691362068966,4.762173934797756,15.20389174024157,62.93103448275862,37.51521298174443,17.333333333333336,21.198644156223008,238,MEDIUM,Regular patrol recommended
ITPL MAIN ROAD MARUTHI EMERALD THUBARAHALLI BENGALURU KARNATAKA PIN560066 INDIA,ROAD_SEGMENT,145,1.993103448275862,2.2344827586206897,41,12.959804192413792,77.71627265241379,4.983606621708336,19.25838139371899,24.82758620689655,39.21298174442191,26.000000000000007,21.150112822885948,239,MEDIUM,Regular patrol recommended
NETAJI ROAD SRI RAMAKRISHNAPPA CIRCLE FRAZER TOWN BENGALURU KARNATAKA PIN560005 INDIA,ROAD_SEGMENT,161,1.7018633540372672,1.5403726708074534,49,13.000120870186334,77.61108199751553,5.087596335232384,21.162459890140774,17.54658385093168,17.16477895506029,31.333333333333336,21.10953191162547,240,MEDIUM,Regular patrol recommended
20TH MAIN ROAD BLOCK G SAHAKARA NAGAR BENGALURU KARNATAKA PIN560092 INDIA,ROAD_SEGMENT,132,2.106060606060606,2.886363636363636,40,13.062934490909091,77.59212621742424,4.890349128221754,17.550812616380906,27.65151515151515,59.91978609625668,25.333333333333336,21.06845757973574,241,MEDIUM,Regular patrol recommended
CHIKKA BANAVARA RS ROAD PRASAD ENCLAVE JALAHALLI BENGALURU KARNATAKA PIN560015 INDIA,ROAD_SEGMENT,185,1.4594594594594594,1.0,23,13.05046537945946,77.52552964378378,5.225746673713202,23.6920282470522,11.486486486486486,0.0,14.000000000000002,20.80227124629041,242,MEDIUM,Regular patrol recommended
HAL AIRPORT ROAD MARATHAHALLI BENGALURU KARNATAKA PIN560037 INDIA,ROAD_SEGMENT,121,2.6115702479338845,2.413223140495868,52,12.956934171950452,77.70104850240214,4.804021044733257,15.970123124725177,40.28925619834711,44.890617403986404,33.333333333333336,20.71622165648084,243,MEDIUM,Regular patrol recommended
MALLATHAHALLI ROAD BLOCK 12 BDA LAYOUT NAGARBHAVI STAGE 2 BENGALURU KARNATAKA PIN560072 INDIA,ROAD_SEGMENT,127,2.031496062992126,2.811023622047244,55,12.960936141732285,77.5121471448819,4.852030263919617,16.849184320153988,25.787401574803148,57.52663270032423,35.333333333333336,20.70108591528638,244,MEDIUM,Regular patrol recommended
SURANJAN DAS ROAD NADA PRABHU KEMPEGOWDA CIRCLE NEW THIPPASANDRA BENGALURU KARNATAKA PIN560075 INDIA,ROAD_SEGMENT,157,1.2802547770700636,2.2229299363057327,45,12.9717966089172,77.65823168726114,5.062595033026967,20.704679593430285,7.006369426751591,38.84600974147622,28.666666666666675,20.640014437826533,245,MEDIUM,Regular patrol recommended
ALLALASANDRA MAIN ROAD TARALABALU ENCLAVE YELAHANKA BENGALURU KARNATAKA PIN560064 INDIA,ROAD_SEGMENT,168,1.7916666666666667,1.1904761904761905,25,13.093160489285712,77.59411828869048,5.1298987149230735,21.937027381356,19.791666666666668,6.050420168067228,15.333333333333336,20.597976246821496,246,MEDIUM,Regular patrol recommended
"BTP145 - Sri Hatti Maramma Circle, Domluru",JUNCTION,160,1.15,2.15,47,12.961289213222164,77.63616230302713,5.081404364984463,21.049083316631677,3.749999999999998,36.529411764705884,30.000000000000004,20.540737241540636,247,MEDIUM,Regular patrol recommended
"BTP102 - BMTC Junction, KH Road",JUNCTION,140,1.3285714285714283,2.557142857142857,70,12.95558064,77.59289194142858,4.948759890378168,18.620328748434844,8.214285714285708,49.46218487394958,45.333333333333336,20.457467480540593,248,MEDIUM,Regular patrol recommended
AMRUTHA COLLEGE ROAD AZALEA OWNERS COURT LAYOUT KASAVANAHALLI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,153,1.4509803921568627,1.8496732026143792,53,12.899275452290205,77.67541895048936,5.0369526024136295,20.23516007008289,11.274509803921568,26.989619377162636,34.0,20.365060005316604,249,MEDIUM,Regular patrol recommended
AMRUTHA COLLEGE ROAD KRISTAL JASPER VILLA HARALUR BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,154,1.2597402597402598,2.25974025974026,44,12.900002157792208,77.67545171493506,5.043425116919247,20.35367348136442,6.493506493506496,40.01527883880826,28.000000000000004,20.3330533763826,250,MEDIUM,Regular patrol recommended
SARJAPURA MAIN ROAD KODATHI GATE KODATHI BENGALURU KARNATAKA PIN560035 INDIA,ROAD_SEGMENT,140,1.85,1.8857142857142857,58,12.896664727142856,77.72002891214285,4.948759890378168,18.620328748434844,21.250000000000004,28.134453781512608,37.33333333333334,20.294652354490175,251,MEDIUM,Regular patrol recommended
BTP132 - Anepalya Junction,JUNCTION,147,1.251700680272109,2.687074829931973,39,12.951218263265307,77.60693767210884,4.997212273764115,19.50750439474749,6.292517006802722,53.58943577430972,24.666666666666668,20.148060338527085,252,MEDIUM,Regular patrol recommended
BTP173 - TMC,JUNCTION,133,1.7293233082706767,2.4586466165413534,53,12.982320013533831,77.59870472105264,4.897839799950911,17.68796874923192,18.23308270676692,46.33348076072535,34.0,19.9903573080985,253,MEDIUM,Regular patrol recommended
SRI SANKASTA HARA GANAPATI TEMPLE ROAD HAMPI NAGAR RPC LAYOUT VIJAYA NAGAR STAGE 2 BENGALURU KARNATAKA PIN560104 INDIA,ROAD_SEGMENT,152,1.848684210526316,1.519736842105263,30,12.964350693421054,77.54056164210526,5.030437921392435,20.115874579017134,21.217105263157897,16.50928792569659,18.666666666666668,19.97320791914766,254,MEDIUM,Regular patrol recommended
WHITEFIELD ROAD MUTHUKURAPPA COLONY MAHADEVAPURA BENGALURU KARNATAKA PIN560048 INDIA,ROAD_SEGMENT,130,2.3076923076923075,2.253846153846154,27,12.995076134790729,77.69773732880395,4.875197323201151,17.2733791554739,32.692307692307686,39.82805429864254,16.666666666666668,19.912670141875353,255,MEDIUM,Regular patrol recommended
T MARIYAPPA ROAD MADHAVAN CIRCLE JAYANAGAR EAST BENGALURU KARNATAKA PIN560011 INDIA,ROAD_SEGMENT,160,1.45625,1.175,51,12.937514773125,77.585134611875,5.081404364984463,21.049083316631677,11.406250000000002,5.558823529411766,32.66666666666667,19.89116616310926,256,MEDIUM,Regular patrol recommended
OUTER RING ROAD TIN FACTORY JUNCTION DOORAVANI NAGAR BENGALURU KARNATAKA PIN560016 INDIA,ROAD_SEGMENT,77,4.246753246753247,3.5454545454545454,41,12.99692648959248,77.66978843060497,4.356708826689592,7.779720952238057,81.16883116883118,80.85561497326204,26.000000000000007,19.683440627336665,257,MEDIUM,Regular patrol recommended
MALLATHAHALLI ROAD SRI GURUKRUPA LAYOUT NAGARBHAVI STAGE 2 BENGALURU KARNATAKA PIN560072 INDIA,ROAD_SEGMENT,126,1.5873015873015872,2.738095238095238,63,12.961076246825398,77.51129388174603,4.844187086458591,16.705573716363787,14.68253968253968,55.21008403361345,40.66666666666667,19.626550476359004,258,MEDIUM,Regular patrol recommended
SAUNDERS ROAD PULIKESHI NAGAR FRAZER TOWN BENGALURU KARNATAKA PIN560005 INDIA,ROAD_SEGMENT,136,1.9338235294117647,2.2205882352941178,26,12.99526905367647,77.61085571470588,4.919980925828125,18.09337847910507,23.34558823529412,38.77162629757786,16.0,19.54784292169236,259,MEDIUM,Regular patrol recommended
MAGADI MAIN ROAD HANUMANTHARAYAN PALYA SUNKADAKATTE BENGALURU KARNATAKA PIN560091 INDIA,ROAD_SEGMENT,170,1.347058823529412,1.0823529411764703,26,12.989299253529412,77.50060902529412,5.14166355650266,22.152444667415928,8.676470588235302,2.6159169550172945,16.0,19.520398640507135,260,MEDIUM,Regular patrol recommended
QUEENS ROAD GOVINDA CHETTY COLONY SHIVAJI NAGAR BENGALURU KARNATAKA PIN560051 INDIA,ROAD_SEGMENT,138,1.8623188405797104,1.8623188405797104,41,12.989482696376813,77.59920851376812,4.9344739331306915,18.35874918374616,21.55797101449276,27.3913043478261,26.000000000000007,19.51236166583751,261,MEDIUM,Regular patrol recommended
WHITEFIELD ROAD INTERNATIONAL TECHNOLOGY PARK BANGALORE WHITEFIELD BENGALURU KARNATAKA PIN560066 INDIA,ROAD_SEGMENT,110,3.981818181818182,1.1090909090909091,15,12.987244214545454,77.7354770909091,4.709530201312334,14.239971391737372,74.54545454545455,3.4652406417112314,8.666666666666668,19.453117933354246,262,MEDIUM,Regular patrol recommended
MS RAMAIAH ROAD MATTIKERE LAYOUT MATHIKERE EXTENSION BENGALURU KARNATAKA PIN560054 INDIA,ROAD_SEGMENT,94,4.691489361702128,1.3936170212765957,12,13.03323059255319,77.55830165319149,4.553876891600541,11.389919113724634,92.2872340425532,12.503128911138923,6.666666666666667,19.299148474125307,263,MEDIUM,Regular patrol recommended
60 FEET MAIN ROAD BRIGADE TECH GARDENS BROOKEFIELD BENGALURU KARNATAKA PIN560037 INDIA,ROAD_SEGMENT,143,1.972027972027972,1.3916083916083917,29,12.964838225874129,77.71784822797203,4.969813299576001,19.005822105147384,24.300699300699304,12.439325380501852,18.000000000000004,19.15669388321293,264,MEDIUM,Regular patrol recommended
BTP106 - VV Puram College,JUNCTION,141,1.4326241134751774,2.198581560283688,35,12.952937235924448,77.57425833553773,4.955827057601261,18.749730404464938,10.815602836879435,38.072590738423024,22.0,19.084974144181047,265,MEDIUM,Regular patrol recommended
HAL AIRPORT ROAD MS REDDY NAGAR MARATHAHALLI BENGALURU KARNATAKA PIN560037 INDIA,ROAD_SEGMENT,116,1.9482758620689653,2.543103448275862,60,12.956770415967316,77.7029826077841,4.762173934797756,15.20389174024157,23.70689655172413,49.01622718052739,38.66666666666667,18.91794773972537,266,MEDIUM,Regular patrol recommended
OLD MADRAS ROAD TAMARIKANNAN JUNCTION HALASURU BENGALURU KARNATAKA PIN560008 INDIA,ROAD_SEGMENT,102,3.323529411764706,1.7450980392156863,47,12.978366770588236,77.62866106470588,4.634728988229636,12.87034187252447,58.08823529411765,23.667820069204154,30.000000000000004,18.78848803089155,267,MEDIUM,Regular patrol recommended
HOSAPALYA MAIN ROAD S NAZIR SAB LAYOUT HSR LAYOUT BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,132,1.946969696969697,1.901515151515152,30,12.90662484621212,77.63155961136364,4.890349128221754,17.550812616380906,23.674242424242426,28.636363636363654,18.666666666666668,18.773225850680486,268,MEDIUM,Regular patrol recommended
7TH CROSS ROAD CHIKKA BIDDAPPA LAYOUT GARVEBHAVI PALYA BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,114,2.0,2.8157894736842106,45,12.892978121929824,77.63720238596491,4.74493212836325,14.888189813975394,25.0,57.6780185758514,28.666666666666675,18.72778611330622,269,MEDIUM,Regular patrol recommended
80 FEET RING ROAD ONE BANGALORE WEST RAJAJI NAGAR BENGALURU KARNATAKA PIN560010 INDIA,ROAD_SEGMENT,123,1.6747967479674797,2.6260162601626016,41,13.009403936585366,77.5543151894309,4.820281565605037,16.267857459048685,16.869918699186993,51.64992826398853,26.000000000000007,18.583774250357074,270,MEDIUM,Regular patrol recommended
KONANAKUNTE MAIN ROAD GOPALAN JEWELS SIDDANNA LAYOUT BIKASPURA BENGALURU KARNATAKA PIN560062 INDIA,ROAD_SEGMENT,155,1.1096774193548389,1.3483870967741935,40,12.888326709415049,77.56238110909803,5.049856007249537,20.47142474325169,2.741935483870972,11.06641366223909,25.333333333333336,18.47132069276707,271,MEDIUM,Regular patrol recommended
HOSUR ROAD SINGASANDRA INDUSTRIAL ESTATE BEGUR BENGALURU KARNATAKA PIN560068 INDIA,ROAD_SEGMENT,107,1.9906542056074767,3.5981308411214954,27,12.87566093457944,77.64826353084112,4.68213122712422,13.73828910213727,24.766355140186917,82.52886201209458,16.666666666666668,18.427043229666573,272,MEDIUM,Regular patrol recommended
"BTP168 - MSR Building, JC Road",JUNCTION,123,1.6422764227642277,2.6666666666666665,35,12.961178251219511,77.5842871495935,4.820281565605037,16.267857459048685,16.056910569105693,52.941176470588246,22.0,18.367035847678927,273,MEDIUM,Regular patrol recommended
BTP103 - Shanti Nagar TTMC,JUNCTION,120,1.4666666666666666,2.533333333333333,65,12.953835349166669,77.59173402500001,4.795790545596741,15.8194205610814,11.666666666666664,48.70588235294118,42.00000000000001,18.357497233178847,274,MEDIUM,Regular patrol recommended
JEEVAN BHIMA NAGAR MAIN ROAD INDIAN AIRLINES STAFF QUARTERS INDIRANAGAR BENGALURU KARNATAKA PIN560008 INDIA,ROAD_SEGMENT,103,2.9320388349514563,2.436893203883495,26,12.968704461284243,77.64914954274221,4.6443908991413725,13.047253955248173,48.30097087378641,45.64249000571102,16.0,18.350024751862733,275,MEDIUM,Regular patrol recommended
8TH CROSS ROAD RR PALACE MALLESHWARAM BENGALURU KARNATAKA PIN560003 INDIA,ROAD_SEGMENT,125,1.608,1.96,63,12.9992833064,77.571413896,4.836281906951478,16.560827839105762,15.200000000000003,30.49411764705882,40.66666666666667,18.326701486970887,276,MEDIUM,Regular patrol recommended
HOSA ROAD CHANNAKESHAVA NAGAR SINGASANDRA BENGALURU KARNATAKA PIN560100 INDIA,ROAD_SEGMENT,136,1.9779411764705883,1.4264705882352942,23,12.87046906241651,77.6540038752956,4.919980925828125,18.09337847910507,24.448529411764707,13.546712802768168,14.000000000000002,18.296891364598938,277,MEDIUM,Regular patrol recommended
PALACE ROAD KUMAR PARK VASANT NAGAR BENGALURU KARNATAKA PIN560001 INDIA,ROAD_SEGMENT,145,1.9586206896551723,1.0689655172413792,13,12.99473046551724,77.58966775241379,4.983606621708336,19.25838139371899,23.96551724137931,2.1906693711967518,7.333333333333333,18.27945697433963,278,MEDIUM,Regular patrol recommended
BTP203 - RRMR Junction,JUNCTION,121,1.743801652892562,2.5041322314049586,38,12.967407398347108,77.59355071239669,4.804021044733257,15.970123124725177,18.59504132231405,47.778317938745744,24.000000000000004,18.224518528948835,279,MEDIUM,Regular patrol recommended
MUMBAI BENGALURU HIGHWAY RAMANA JOYTHI APARTMENT YESHWANTHPUR SUBURB STAGE 2 YESHWANTHPUR BENGALURU KARNATAKA PIN560022 INDIA,ROAD_SEGMENT,109,2.3577981651376145,2.256880733944954,47,13.031099866972475,77.53564351559632,4.700480365792417,14.07426656742662,33.944954128440365,39.924446842957366,30.000000000000004,18.1501310089332,280,MEDIUM,Regular patrol recommended
BTP079 - Town Hall Junction,JUNCTION,125,1.592,2.144,46,12.9646550104,77.5848116096,4.836281906951478,16.560827839105762,14.800000000000002,36.338823529411776,29.33333333333334,18.012270114421867,281,MEDIUM,Regular patrol recommended
GANGADHARA CHETTY ROAD NEELKANTA CIRCLE SIVANCHETTI GARDENS BENGALURU KARNATAKA PIN560042 INDIA,ROAD_SEGMENT,123,1.3089430894308942,2.8292682926829267,41,12.9809256,77.614791,4.820281565605037,16.267857459048685,7.723577235772355,58.10616929698709,26.000000000000007,17.991952155665537,282,MEDIUM,Regular patrol recommended
OUTER RING ROAD SUMADHURA PLATINUM SQUARE KADUBISANAHALLI BENGALURU KARNATAKA PIN560037 INDIA,ROAD_SEGMENT,110,2.4363636363636365,2.5636363636363635,15,12.94730492333348,77.69892865220751,4.709530201312334,14.239971391737372,35.909090909090914,49.66844919786096,8.666666666666668,17.89964199752537,283,MEDIUM,Regular patrol recommended
OUTER RING ROAD BELLANDUR JUNCTION BELLANDUR BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,124,1.467741935483871,2.282258064516129,45,12.92570811129032,77.67641624112903,4.8283137373023015,16.414928596087563,11.693548387096776,40.73055028462998,28.666666666666675,17.77115856314456,284,MEDIUM,Regular patrol recommended
BTP122 - Siddapura Junction,JUNCTION,130,1.1692307692307693,2.315384615384616,42,12.948450746153846,77.59290339923078,4.875197323201151,17.2733791554739,4.230769230769233,41.78280542986428,26.66666666666667,17.66425385228259,285,MEDIUM,Regular patrol recommended
MS RAMAIAH ROAD NADA PRABHU KEMPEGOWDA CIRCLE MATHIKERE BENGALURU KARNATAKA PIN560054 INDIA,ROAD_SEGMENT,98,2.989795918367347,2.336734693877551,25,13.034486797629016,77.55750265650428,4.59511985013459,12.14508833010427,49.744897959183675,42.4609843937575,15.333333333333336,17.580276346356328,286,MEDIUM,Regular patrol recommended
4TH MAIN ROAD PARISARA ORGANIC JUNCTION MALLESHWARAM BENGALURU KARNATAKA PIN560003 INDIA,ROAD_SEGMENT,116,1.7586206896551724,2.793103448275862,21,12.997463945689654,77.56841704224138,4.762173934797756,15.20389174024157,18.96551724137931,56.957403651115634,12.666666666666668,17.540868632220302,287,MEDIUM,Regular patrol recommended
OUTER RING ROAD SLS SERENITY APARTMENT REDDY LAYOUT KADUBISANAHALLI BENGALURU KARNATAKA PIN560103 INDIA,ROAD_SEGMENT,81,3.654320987654321,2.950617283950617,23,12.942095087171674,77.6969668457619,4.406719247264253,8.69542466163622,66.35802469135803,61.96078431372549,14.000000000000002,17.390181414131053,288,MEDIUM,Regular patrol recommended
BTP092 - Bangalore Builders Junction,JUNCTION,87,3.218390804597701,2.7701149425287355,31,12.959303213793104,77.55576176436782,4.477336814478207,9.988450545110883,55.45977011494253,56.22718052738336,19.333333333333336,17.314763140618794,289,MEDIUM,Regular patrol recommended
BELLAHALI MAIN ROAD NIRANTHARA LAYOUT DWARKA NAGAR KATTIGENAHALLI BENGALURU KARNATAKA PIN560063 INDIA,ROAD_SEGMENT,87,3.793103448275862,2.126436781609196,15,13.12152192413793,77.63112633333333,4.477336814478207,9.988450545110883,69.82758620689656,35.780933062880344,8.666666666666668,17.19589904325571,290,MEDIUM,Regular patrol recommended
BANASWADI MAIN ROAD PRESTIGE WOODLAND PARK MARUTHI SEVANAGAR BENGALURU KARNATAKA PIN560005 INDIA,ROAD_SEGMENT,126,1.0793650793650793,2.611111111111111,26,12.999404077777776,77.62494328333334,4.844187086458591,16.705573716363787,1.9841269841269826,51.17647058823531,16.0,16.921695200915494,291,MEDIUM,Regular patrol recommended
MUMBAI BENGALURU HIGHWAY CARDINAL ONE INDUSTRIAL SUBURB YESHWANTHPUR BENGALURU KARNATAKA PIN560022 INDIA,ROAD_SEGMENT,131,1.717557251908397,1.2595419847328244,25,13.027862359541984,77.54207618931298,4.882801922586371,17.412621333114387,17.938931297709924,8.244274809160308,15.333333333333336,16.902870603387186,292,MEDIUM,Regular patrol recommended
